year,month,day,subCategory,state,sales,profit,date
2013,7,26,Tables,Mississippi,2430.08,388.8128,
2011,11,16,Bookcases,California,305.9745,25.1979,
2011,9,20,Phones,New York,629.95,157.4875,
2014,7,8,Accessories,Pennsylvania,527.92,85.787,
2013,10,29,Storage,New Jersey,1082.48,10.8248,
2011,11,24,Storage,Illinois,646.2,-8.0775,
2011,12,21,Chairs,California,1325.76,149.148,
2014,8,7,Phones,New Hampshire,824.95,247.485,
2014,11,5,Phones,North Carolina,1359.96,118.9965,
2014,6,30,Bookcases,Texas,409.9992,-96.4704,
2012,2,6,Storage,Texas,670.752,-125.766,
2013,6,15,Tables,California,1293.488,80.843,
2014,4,22,Chairs,Maryland,908.82,227.205,
2014,8,29,Tables,Washington,1137.75,250.305,
2014,11,20,Tables,Texas,718.116,-71.8116,
2014,6,4,Accessories,Washington,1099.5,362.835,
2011,9,9,Storage,Massachusetts,1325.85,238.653,
2011,11,24,Chairs,Ohio,611.058,-34.9176,
2012,10,24,Chairs,California,454.272,-73.8192,
2013,12,10,Tables,Virginia,1056.86,158.529,
2013,1,23,Storage,Vermont,1564.29,406.7154,
2013,12,2,Appliances,Massachusetts,901.95,297.6435,
2013,12,12,Chairs,Oregon,403.92,25.245,
2013,1,30,Chairs,Washington,435.168,-59.8356,
2013,9,19,Chairs,California,801.568,50.098,
2012,6,26,Phones,Texas,971.88,109.3365,
2011,12,29,Machines,California,767.952,287.982,
2011,12,24,Phones,California,818.376,51.1485,
2014,9,4,Paper,New York,419.4,201.312,
2011,5,21,Phones,Virginia,617.97,173.0316,
2014,12,23,Appliances,Missouri,839.43,218.2518,
2014,11,25,Chairs,New York,977.292,173.7408,
2014,9,8,Binders,Missouri,1577.94,757.4112,
2011,3,11,Phones,Kentucky,587.97,164.6316,
2014,8,25,Appliances,Ohio,646.272,64.6272,
2011,3,30,Phones,Texas,251.944,88.1804,
2013,11,6,Tables,Texas,863.128,-160.2952,
2011,7,5,Accessories,Mississippi,479.97,163.1898,
2013,9,18,Storage,Ohio,295.4,-62.7725,
2011,7,22,Chairs,California,717.72,71.772,
2011,8,12,Phones,California,806.336,50.396,
2013,3,14,Machines,Pennsylvania,449.1,-643.71,
2013,5,4,Accessories,Ohio,431.976,-75.5958,
2013,3,14,Chairs,Pennsylvania,386.68,-5.524,
2013,8,24,Storage,Texas,727.296,-172.7328,
2011,3,18,Storage,California,1856.19,334.1142,
2011,10,28,Bookcases,California,616.998,-36.294,
2011,7,1,Phones,Florida,575.92,71.99,
2014,8,19,Accessories,Washington,843.9,371.316,
2012,11,9,Machines,New York,2321.9,1114.512,
2011,5,27,Storage,California,359.32,7.1864,
2012,10,31,Binders,California,398.352,124.485,
2012,10,10,Storage,Florida,1801.632,-337.806,
2014,10,24,Phones,Texas,823.96,51.4975,
2012,9,18,Accessories,Florida,717.12,152.388,
2013,5,2,Tables,Tennessee,370.62,-142.071,
2012,2,21,Binders,Maryland,2541.98,1270.99,
2013,5,29,Machines,California,558.4,41.88,
2011,7,12,Tables,California,698.352,-17.4588,
2011,10,20,Storage,Illinois,505.32,31.5825,
2011,9,27,Chairs,California,603.92,45.294,
2011,8,9,Binders,Washington,2060.744,643.9825,
2012,11,8,Accessories,California,371.97,66.9546,
2011,11,19,Bookcases,Delaware,1025.88,235.9524,
2011,11,16,Storage,California,344.91,10.3473,
2012,11,30,Furnishings,North Carolina,335.744,25.1808,
2011,9,19,Chairs,New York,887.103,177.4206,
2013,10,18,Binders,New Jersey,315.98,148.5106,
2011,8,8,Copiers,California,1199.976,434.9913,
2011,3,18,Machines,California,1279.968,415.9896,
2012,2,6,Chairs,Delaware,1268.82,266.4522,
2014,11,17,Copiers,Ohio,899.982,74.9985,
2013,12,19,Supplies,Florida,961.48,-204.3145,
2013,11,27,Phones,Pennsylvania,494.982,-115.4958,
2012,9,18,Phones,Maryland,1259.93,327.5818,
2013,4,5,Binders,New York,588.784,183.995,
2013,11,26,Tables,Michigan,1568.61,329.4081,
2014,9,16,Chairs,New Jersey,512.96,143.6288,
2014,4,14,Binders,Washington,895.92,302.373,
2011,5,10,Phones,California,1432,125.3,
2013,7,3,Chairs,Texas,528.43,0,
2014,12,9,Bookcases,California,1336.829,31.4548,
2011,7,23,Accessories,Arizona,479.04,-29.94,
2014,8,28,Phones,New York,347.97,100.9113,
2014,12,12,Chairs,Illinois,520.464,-14.8704,
2012,11,27,Phones,Pennsylvania,748.752,-162.2296,
2012,12,19,Appliances,Pennsylvania,434.352,43.4352,
2011,6,22,Chairs,Pennsylvania,853.93,0,
2014,11,13,Phones,Ohio,370.782,-92.6955,
2011,1,7,Binders,Kentucky,609.98,274.491,
2013,7,17,Phones,Pennsylvania,494.376,-115.3544,
2012,11,26,Furnishings,Tennessee,692.472,190.4298,
2012,11,10,Appliances,Minnesota,715.64,178.91,
2014,11,22,Machines,Washington,1039.992,103.9992,
2012,11,3,Phones,California,1212.848,106.1242,
2011,8,9,Phones,Washington,1091.168,68.198,
2014,2,25,Accessories,Pennsylvania,1319.8,214.4675,
2011,11,17,Bookcases,New York,4007.84,-50.098,
2011,12,26,Chairs,Colorado,230.352,20.1558,
2012,12,17,Chairs,Michigan,546.66,136.665,
2011,11,11,Phones,California,575.928,57.5928,
2013,11,16,Tables,North Carolina,630.024,-199.5076,
2014,7,1,Storage,New York,1085.42,282.2092,
2014,12,23,Supplies,Rhode Island,695.16,34.758,
2012,5,23,Appliances,Michigan,850.5,245.7,
2014,11,3,Storage,California,452.55,22.6275,
2011,4,12,Phones,California,1075.088,94.0702,
2011,6,8,Storage,New York,1676.88,83.844,
2014,11,14,Storage,Tennessee,720.064,-63.0056,
2011,1,21,Chairs,Arkansas,1067.94,224.2674,
2013,5,31,Chairs,Colorado,801.568,50.098,
2011,8,16,Tables,Pennsylvania,853.092,-227.4912,
2012,8,28,Storage,California,892.35,267.705,
2011,7,20,Chairs,Texas,981.372,-140.196,
2012,11,16,Tables,Idaho,696.42,160.1766,
2012,5,3,Chairs,Pennsylvania,844.116,-36.1764,
2014,3,26,Chairs,Wisconsin,1526.56,427.4368,
2014,12,4,Tables,Washington,521.96,88.7332,
2014,10,25,Tables,Texas,517.405,-81.3065,
2014,5,1,Phones,Pennsylvania,677.58,-158.102,
2012,6,18,Chairs,Tennessee,643.136,56.2744,
2014,4,17,Supplies,Alabama,477.24,9.5448,
2012,4,17,Phones,California,783.96,68.5965,
2013,3,11,Machines,California,3357.6,377.73,
2014,4,21,Storage,Ohio,848.544,-21.2136,
2011,6,9,Phones,California,911.424,68.3568,
2012,12,15,Accessories,Washington,899.91,377.9622,
2011,7,23,Accessories,Arizona,1023.936,179.1888,
2014,6,9,Phones,Texas,381.576,28.6182,
2011,12,16,Accessories,Texas,319.968,95.9904,
2013,5,26,Storage,Georgia,1267.65,152.118,
2014,11,20,Furnishings,Kentucky,821.88,213.6888,
2012,12,13,Accessories,California,248.85,27.3735,
2012,11,2,Tables,California,1038.84,51.942,
2014,3,29,Machines,California,532.72,53.272,
2012,8,8,Binders,Massachusetts,447.86,210.4942,
2014,3,31,Envelopes,Oklahoma,325.86,149.8956,
2012,4,27,Chairs,District of Columbia,1267.53,316.8825,
2012,3,13,Chairs,California,915.136,102.9528,
2014,1,31,Phones,Washington,604.768,60.4768,
2014,10,10,Tables,Illinois,652.45,-430.617,
2011,10,11,Chairs,California,433.568,-65.0352,
2013,9,2,Binders,New York,4355.168,1415.4296,
2013,11,21,Phones,Oklahoma,944.93,236.2325,
2012,10,16,Phones,New York,824.97,214.4922,
2014,7,15,Phones,California,470.376,52.9173,
2014,12,2,Storage,Washington,541.24,5.4124,
2011,6,9,Tables,California,1706.184,85.3092,
2013,9,27,Chairs,Illinois,747.558,-96.1146,
2014,11,26,Bookcases,Florida,723.92,-81.441,
2013,11,25,Phones,Texas,657.552,49.3164,
2013,12,12,Tables,Ohio,328.59,-147.8655,
2011,9,29,Machines,California,686.32,223.054,
2012,4,26,Chairs,Tennessee,831.936,-114.3912,
2013,5,30,Phones,Alabama,979.95,274.386,
2012,8,21,Storage,Pennsylvania,663.072,-165.768,
2011,10,2,Phones,Arizona,318.4,107.46,
2011,6,1,Chairs,Minnesota,2001.86,580.5394,
2012,1,10,Tables,New York,1018.104,-373.3048,
2013,11,6,Furnishings,Virginia,756.8,75.68,
2011,3,17,Tables,New York,1071.576,-553.6476,
2014,3,22,Chairs,Oklahoma,1805.88,523.7052,
2014,9,23,Binders,Arkansas,691.96,318.3016,
2011,3,10,Storage,Colorado,636.408,-15.9102,
2013,5,31,Accessories,Virginia,1979.7,653.301,
2011,11,20,Phones,New York,833.94,216.8244,
2013,8,24,Machines,Washington,837.6,62.82,
2013,5,16,Binders,Mississippi,511.84,240.5648,
2014,4,29,Phones,Florida,751.984,84.5982,
2013,12,12,Chairs,Ohio,458.43,-137.529,
2014,5,19,Bookcases,Georgia,302.94,75.735,
2014,6,28,Accessories,Washington,1287.45,244.6155,
2012,12,14,Phones,Oregon,319.968,35.9964,
2013,6,12,Accessories,New York,239.97,71.991,
2012,10,11,Tables,Florida,957.5775,-383.031,
2014,7,1,Phones,Illinois,1001.584,125.198,
2013,6,15,Tables,Washington,1115.17,334.551,
2014,10,24,Furnishings,Rhode Island,210.68,50.5632,
2012,9,14,Tables,Utah,912.75,118.6575,
2011,3,23,Phones,California,604.752,37.797,
2011,11,10,Phones,California,601.536,60.1536,
2013,11,1,Chairs,California,1403.92,70.196,
2014,7,12,Accessories,California,1287.45,244.6155,
2014,2,27,Phones,California,889.536,66.7152,
2012,2,27,Tables,Rhode Island,493.92,-28.224,
2013,10,16,Appliances,Oklahoma,868.59,251.8911,
2014,4,26,Bookcases,California,344.981,28.4102,
2012,8,2,Machines,Washington,558.4,41.88,
2014,6,26,Bookcases,New York,400.784,-5.0098,
2012,11,8,Chairs,New York,577.764,115.5528,
2011,12,19,Phones,California,583.8,72.975,
2012,12,19,Accessories,California,1265.85,556.974,
2014,6,30,Storage,California,1295.78,310.9872,
2012,3,16,Labels,Alabama,491.55,240.8595,
2012,7,6,Storage,New York,601.65,156.429,
2013,11,19,Storage,Oklahoma,1117.92,55.896,
2011,12,12,Tables,California,764.688,95.586,
2014,2,6,Appliances,California,1640.7,459.396,
2014,3,17,Phones,Washington,659.976,49.4982,
2011,11,11,Chairs,Illinois,797.944,-56.996,
2013,11,12,Chairs,California,451.152,0,
2014,9,18,Bookcases,Utah,1292.94,77.5764,
2012,7,30,Accessories,California,209.93,92.3692,
2014,5,15,Chairs,Maryland,261.96,23.5764,
2012,10,25,Chairs,Colorado,582.336,-29.1168,
2014,5,2,Bookcases,Florida,314.352,-15.7176,
2012,12,24,Machines,Ohio,479.988,-383.9904,
2011,12,30,Phones,Texas,217.584,19.0386,
2011,6,3,Tables,Washington,515.88,113.4936,
2011,12,28,Storage,California,998.82,29.9646,
2012,9,18,Phones,Maryland,499.99,129.9974,
2012,7,4,Phones,Wisconsin,1099.96,285.9896,
2012,7,11,Furnishings,Pennsylvania,289.8,36.225,
2012,4,27,Machines,District of Columbia,1379.92,648.5624,
2012,7,20,Bookcases,Illinois,913.43,-52.196,
2014,4,3,Accessories,Georgia,360,129.6,
2014,12,15,Tables,Massachusetts,526.582,-52.6582,
2013,7,8,Chairs,California,287.968,-3.5996,
2014,9,8,Phones,Washington,455.712,34.1784,
2013,9,13,Chairs,Virginia,1059.12,307.1448,
2013,9,28,Phones,Washington,1001.584,125.198,
2014,10,28,Bookcases,California,556.665,6.549,
2011,3,19,Phones,Florida,323.976,28.3479,
2012,11,16,Appliances,New York,523.25,141.2775,
2012,6,4,Accessories,California,989.97,395.988,
2013,6,18,Paper,California,219.84,107.7216,
2014,9,3,Binders,Kentucky,1577.94,757.4112,
2011,3,4,Storage,South Carolina,354.9,17.745,
2014,12,3,Chairs,Colorado,906.68,68.001,
2011,9,8,Chairs,Texas,1740.06,-24.858,
2014,6,11,Bookcases,California,514.165,-30.245,
2011,5,7,Chairs,Massachusetts,872.32,244.2496,
2012,3,8,Furnishings,Wisconsin,373.08,82.0776,
2011,4,11,Accessories,Florida,335.944,41.993,
2012,12,24,Bookcases,Colorado,590.058,-786.744,
2011,5,30,Appliances,New York,235.95,77.8635,
2011,12,5,Envelopes,Pennsylvania,348.488,117.6147,
2012,5,30,Phones,New York,239.97,2.3997,
2014,9,25,Phones,California,859.2,75.18,
2012,6,13,Copiers,Alabama,899.97,314.9895,
2013,5,11,Phones,Pennsylvania,743.988,-123.998,
2014,5,20,Chairs,California,681.408,42.588,
2011,12,30,Phones,Texas,328.776,28.7679,
2012,3,30,Chairs,Illinois,366.744,-110.0232,
2014,5,15,Paper,Washington,440.19,206.8893,
2014,11,21,Bookcases,New York,183.968,-25.2956,
2012,2,20,Art,New Jersey,286.79,74.5654,
2014,8,22,Storage,Washington,572.58,34.3548,
2012,1,27,Chairs,California,2803.92,0,
2012,8,10,Phones,Oregon,438.368,38.3572,
2014,12,19,Chairs,New York,1141.938,139.5702,
2012,12,24,Chairs,Arizona,883.84,99.432,
2012,12,17,Art,California,204.85,53.261,
2014,10,22,Chairs,Oregon,478.48,47.848,
2012,6,11,Storage,Florida,563.808,21.1428,
2014,1,23,Storage,Montana,1126.02,56.301,
2013,2,5,Paper,Georgia,342.37,160.9139,
2014,5,7,Bookcases,Texas,623.4648,-119.1918,
2012,8,24,Storage,Texas,724.08,-135.765,
2013,6,18,Phones,Connecticut,566.97,153.0819,
2012,6,9,Furnishings,Idaho,355.36,92.3936,
2013,7,11,Storage,Texas,338.04,-33.804,
2013,12,4,Tables,Indiana,581.96,104.7528,
2013,8,16,Phones,Florida,705.544,70.5544,
2014,11,8,Phones,California,761.544,66.6351,
2014,7,1,Chairs,Illinois,569.058,-178.8468,
2011,4,6,Tables,Washington,653.55,111.1035,
2014,2,27,Chairs,California,892.224,89.2224,
2012,5,25,Phones,Tennessee,467.04,58.38,
2013,2,5,Envelopes,Georgia,167.96,78.9412,
2011,7,30,Bookcases,Washington,1367.84,259.8896,
2013,11,6,Bookcases,Texas,956.6648,-225.0976,
2014,9,16,Binders,Utah,295.056,106.9578,
2012,11,9,Accessories,New York,899.95,53.997,
2012,11,1,Accessories,New York,1399.93,601.9699,
2014,12,18,Storage,California,481.32,125.1432,
2014,12,25,Chairs,Arizona,842.376,105.297,
2012,3,19,Storage,Washington,1247.64,349.3392,
2013,3,14,Accessories,Pennsylvania,379.96,47.495,
2011,3,1,Chairs,Illinois,634.116,-172.1172,
2013,8,24,Accessories,Texas,666.4,-33.32,
2012,12,17,Chairs,Michigan,302.94,48.4704,
2013,9,11,Phones,Florida,519.68,58.464,
2012,8,24,Storage,Texas,999.432,124.929,
2013,7,9,Phones,Florida,823.96,51.4975,
2013,9,13,Chairs,Colorado,466.768,52.5114,
2011,10,13,Storage,Virginia,315.2,6.304,
2013,8,1,Tables,California,863.128,-32.3673,
2013,6,24,Supplies,New York,835.17,16.7034,
2014,1,20,Appliances,Vermont,542.94,152.0232,
2013,3,22,Chairs,Illinois,528.43,0,
2014,9,10,Storage,South Carolina,628.81,12.5762,
2012,9,21,Storage,South Carolina,887.84,17.7568,
2011,9,2,Binders,Arkansas,1793.98,843.1706,
2012,7,18,Accessories,California,519.96,176.7864,
2013,9,18,Machines,Georgia,396,190.08,
2012,11,19,Phones,New York,861.76,249.9104,
2013,11,8,Phones,New York,359.97,100.7916,
2013,9,30,Phones,Oregon,859.2,75.18,
2013,12,13,Accessories,Ohio,383.952,76.7904,
2013,12,14,Tables,California,1114.272,41.7852,
2012,1,27,Phones,Ohio,431.976,-100.7944,
2012,12,22,Chairs,Pennsylvania,422.625,0,
2014,3,14,Appliances,Connecticut,465.16,120.9416,
2011,5,11,Chairs,Texas,1212.96,-69.312,
2014,10,24,Tables,Rhode Island,240.744,-13.7568,
2014,10,8,Storage,North Carolina,580.672,65.3256,
2012,3,22,Accessories,Florida,447.944,89.5888,
2013,4,2,Chairs,New York,1317.492,292.776,
2014,8,14,Binders,Tennessee,1614.582,-1237.8462,
2011,12,16,Chairs,California,1403.92,70.196,
2014,7,21,Binders,Minnesota,735.98,331.191,
2013,4,2,Art,New York,263.88,71.2476,
2013,5,28,Storage,Illinois,1297.368,97.3026,
2011,11,15,Envelopes,Texas,604.656,204.0714,
2014,8,28,Copiers,California,879.984,329.994,
2011,12,23,Storage,Florida,424.272,-10.6068,
2012,8,24,Phones,Kentucky,587.97,170.5113,
2014,11,14,Phones,New York,629.95,163.787,
2012,12,21,Machines,Illinois,600.53,137.264,
2012,4,13,Tables,California,710.832,-97.7394,
2011,11,2,Accessories,Florida,799.92,239.976,
2013,4,16,Accessories,North Carolina,408.744,76.6395,
2014,12,11,Appliances,Connecticut,426.79,123.7691,
2014,6,12,Storage,Arizona,215.592,-48.5082,
2014,10,13,Accessories,New Mexico,595,95.2,
2014,12,15,Tables,Texas,974.988,-97.4988,
2011,12,9,Copiers,Pennsylvania,1079.976,125.9972,
2011,2,2,Accessories,Wisconsin,468.9,206.316,
2012,6,22,Binders,New York,1217.568,456.588,
2011,11,25,Tables,Texas,1218.735,-121.8735,
2013,12,6,Phones,Kentucky,699.98,195.9944,
2013,5,17,Storage,Connecticut,552.56,0,
2011,4,8,Tables,Alabama,1215.92,316.1392,
2013,11,5,Art,California,192.8,55.912,
2013,8,2,Phones,California,1039.728,90.9762,
2012,2,15,Phones,Wisconsin,699.98,195.9944,
2014,4,3,Tables,Georgia,411.8,70.006,
2014,9,5,Binders,California,487.984,152.495,
2012,11,21,Chairs,Ohio,396.802,-11.3372,
2012,11,10,Storage,Pennsylvania,577.584,43.3188,
2011,12,16,Chairs,California,241.568,18.1176,
2011,11,12,Tables,California,629.064,31.4532,
2014,8,23,Tables,California,210.008,2.6251,
2012,12,18,Storage,Ohio,646.776,-145.5246,
2013,6,11,Tables,California,1335.68,-217.048,
2013,10,22,Tables,Ohio,661.176,-231.4116,
2011,10,21,Tables,Ohio,409.59,-122.877,
2013,12,25,Storage,North Carolina,540.048,-47.2542,
2013,6,18,Chairs,New York,319.41,7.098,
2014,4,8,Tables,Florida,620.6145,-248.2458,
2011,7,6,Chairs,California,478.48,47.848,
2012,12,15,Furnishings,Ohio,262.864,69.0018,
2014,12,11,Furnishings,Pennsylvania,310.88,23.316,
2012,11,27,Tables,Massachusetts,446.068,0,
2011,7,21,Chairs,Texas,657.93,-93.99,
2012,9,7,Phones,Pennsylvania,791.964,-131.994,
2014,11,27,Phones,Indiana,1879.96,545.1884,
2012,9,3,Supplies,Pennsylvania,666.248,-149.9058,
2011,8,4,Paper,Utah,447.84,219.4416,
2013,12,27,Tables,California,902.712,33.8517,
2011,9,22,Chairs,New York,579.528,83.7096,
2012,4,18,Phones,Texas,244.768,24.4768,
2012,11,5,Appliances,Florida,387.136,24.196,
2013,11,1,Storage,California,1085.42,282.2092,
2011,11,3,Phones,New York,783.96,219.5088,
2014,12,1,Phones,New York,546.06,163.818,
2013,7,15,Phones,Texas,419.944,52.493,
2011,5,27,Tables,California,567.12,-28.356,
2013,7,31,Storage,Illinois,1036.624,51.8312,
2014,8,22,Chairs,Mississippi,866.4,225.264,
2013,3,2,Tables,New York,836.592,-264.9208,
2012,6,5,Chairs,New York,1522.638,169.182,
2011,3,14,Machines,Illinois,574.91,156.047,
2012,12,25,Furnishings,Pennsylvania,547.136,-68.392,
2011,12,20,Binders,Indiana,1103.97,496.7865,
2012,1,2,Machines,Ohio,1188,-950.4,
2013,6,18,Bookcases,California,239.666,14.098,
2013,7,30,Storage,North Carolina,704.76,26.4285,
2013,2,5,Bookcases,Georgia,239.98,52.7956,
2012,3,21,Appliances,North Carolina,962.08,156.338,
2011,9,20,Bookcases,Illinois,493.43,-70.49,
2012,11,29,Storage,Michigan,523.48,130.87,
2014,3,4,Accessories,California,1049.44,440.7648,
2011,6,20,Storage,Texas,509.488,-127.372,
2014,8,19,Storage,Washington,1000.02,290.0058,
2014,8,1,Binders,Delaware,849.95,390.977,
2013,3,14,Appliances,Arizona,157.92,17.766,
2013,12,2,Storage,California,1112.94,222.588,
2014,5,10,Chairs,North Carolina,207,25.875,
2014,3,9,Appliances,Georgia,647.84,168.4384,
2013,1,30,Tables,Illinois,626.1,-538.446,
2014,12,18,Storage,Virginia,544.38,157.8702,
2013,1,3,Tables,Oklahoma,1592.85,350.427,
2011,9,23,Bookcases,California,435.999,20.5176,
2013,2,5,Paper,Georgia,348.84,170.9316,
2012,3,14,Binders,New Hampshire,671.94,315.8118,
2011,12,1,Phones,Massachusetts,271.9,78.851,
2012,3,5,Chairs,New York,383.607,63.9345,
2012,8,7,Furnishings,Missouri,212.94,34.0704,
2011,1,7,Phones,Kentucky,391.98,113.6742,
2013,9,3,Tables,North Carolina,472.518,-149.6307,
2013,7,15,Bookcases,New York,579.136,21.7176,
2012,11,9,Tables,Missouri,1024.38,215.1198,
2014,4,25,Phones,Arizona,552,34.5,
2012,12,21,Accessories,Illinois,637.44,135.456,
2011,9,8,Art,Washington,303.84,91.152,
2013,11,7,Chairs,Florida,207.984,-28.5978,
2014,9,3,Accessories,Michigan,1928.78,829.3754,
2013,11,11,Furnishings,California,467.46,191.6586,
2014,9,11,Binders,Illinois,762.594,-1143.891,
2011,6,9,Phones,California,907.152,90.7152,
2014,3,24,Supplies,New York,347.58,17.379,
2014,4,1,Phones,New York,677.58,176.1708,
2014,7,9,Labels,Washington,786.48,385.3752,
2012,12,10,Tables,Michigan,801.96,200.49,
2012,10,23,Chairs,California,842.352,42.1176,
2011,12,7,Paper,California,164.88,80.7912,
2012,4,13,Phones,California,479.92,41.993,
2012,10,10,Chairs,California,362.136,-54.3204,
2013,7,18,Phones,New Jersey,597,280.59,
2013,3,9,Phones,Florida,1363.96,85.2475,
2014,8,23,Tables,Pennsylvania,314.532,-83.8752,
2011,7,26,Phones,Nevada,911.984,113.998,
2014,10,24,Phones,Florida,863.88,107.985,
2013,8,22,Chairs,New York,573.174,63.686,
2012,9,4,Accessories,Georgia,619.95,111.591,
2014,11,26,Chairs,Kentucky,701.96,168.4704,
2011,11,4,Phones,California,666.344,66.6344,
2013,11,25,Accessories,Texas,297.576,-7.4394,
2013,4,15,Chairs,California,383.8,38.38,
2012,8,16,Phones,Pennsylvania,519.792,-112.6216,
2011,12,26,Furnishings,Colorado,218.352,-24.5646,
2013,4,10,Bookcases,California,556.665,6.549,
2012,11,10,Storage,Indiana,714.3,207.147,
2012,4,11,Copiers,California,639.968,215.9892,
2013,4,2,Storage,New York,161.94,9.7164,
2011,3,28,Phones,New Mexico,302.376,22.6782,
2014,11,18,Storage,New York,1247.64,349.3392,
2011,12,1,Copiers,Ohio,659.988,109.998,
2011,6,15,Chairs,Texas,797.944,-56.996,
2012,7,20,Accessories,Indiana,831.2,124.68,
2011,3,16,Phones,North Carolina,471.92,29.495,
2014,11,3,Phones,Pennsylvania,859.2,-186.16,
2013,9,12,Phones,Pennsylvania,728.946,-157.9383,
2013,2,21,Storage,Florida,432.456,32.4342,
2013,6,27,Paper,Michigan,368.91,180.7659,
2012,9,13,Paper,California,209.7,100.656,
2014,11,26,Storage,Michigan,501.81,0,
2013,12,6,Furnishings,Kentucky,191.82,74.8098,
2012,8,7,Phones,Virginia,494.97,148.491,
2013,12,30,Chairs,Wisconsin,754.45,60.356,
2012,12,12,Accessories,California,299.94,128.9742,
2014,7,14,Storage,Kansas,360.38,93.6988,
2013,10,18,Phones,Missouri,449.97,220.4853,
2011,4,29,Chairs,Tennessee,561.584,70.198,
2013,3,14,Phones,Pennsylvania,539.91,-116.9805,
2014,9,11,Chairs,California,362.352,27.1764,
2013,11,4,Chairs,California,217.584,-29.9178,
2014,10,23,Storage,Oklahoma,333.09,23.3163,
2013,6,29,Appliances,New Jersey,275.24,121.1056,
2014,5,10,Tables,Washington,286.85,63.107,
2011,10,14,Accessories,Massachusetts,177,30.09,
2012,8,9,Bookcases,Wisconsin,687.4,48.118,
2013,6,18,Furnishings,Colorado,266.352,-13.3176,
2013,3,21,Tables,Missouri,697.16,146.4036,
2011,12,26,Chairs,Texas,600.558,-8.5794,
2014,3,12,Phones,Pennsylvania,776.85,-181.265,
2014,12,2,Chairs,Connecticut,897.15,251.202,
2013,9,25,Chairs,California,563.24,56.324,
